id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,Subjectivity,Polarity,Sentiment
1346833150756986881,Engrid Epel,Central FL,"I left the kids in my MG novel, sitting at a cafe in Italy...they're getting impatient to continue on their Quest. Let's GO kids!",2009-06-30 05:42:13,493,1345,1875,False,2021-01-06 14:57:00,just got my st covid vaccination thank you pfizerbiontech and hillsboroughcounty for the drivethru vaccination site,"['PfizerBioNTech', 'hillsboroughcounty']",Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1346827428123926529,Sumanth Patlolla,Hyderabad,Product Guy | IIFT Delhi Alumnus | Gunner | Runner | Quizzer | Explorer | Movie Buff | Football Enthusiast,2009-11-11 13:16:51,217,302,1410,False,2021-01-06 14:34:16,new logo from  features a double helix spiral and marks the first major redesign in  years pfizer ,['Pfizer'],Twitter Web App,0,0,False,0.32196969696969696,0.11221590909090909,Positive
1346825196028751873,Jill,VT,Coffee and my iPhone: the perfect accessories.,2009-05-15 15:06:41,82,252,828,False,2021-01-06 14:25:24,got the pfizerbiontech covidvaccine today now listening to  covid the final mile thank you for s ,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,1,False,1.0,0.0,Neutral
1346824005819498497,Karen Molloy,Dublin Ireland ,"Passionate about food, Chef/Cook former Restauranteur, love interior design, entertaining, Hostess with the Mostess, Travel bug big time 🦋",2012-09-15 09:03:00,452,1897,16156,False,2021-01-06 14:20:40,pfizercovidvaccine pfizerbiontech pfizervaccine we need a laugh today ,"['PfizerCovidVaccine', 'PfizerBioNTech', 'PfizerVaccine']",Twitter for iPhone,0,0,False,0.1,0.3,Positive
1346817289228836866,Mira Bosso,Kuwait,"A researcher, an introvert and all around skeptical optimist!  🇰🇼 🇨🇦 #M.Sc.(pathology), B.D.S. #Genomics #Pathology #translational_research",2009-07-23 12:04:42,212,830,1626,False,2021-01-06 13:53:59,is the moderna vaccine safe allergic reactions and side effects  via    vaccine ,['vaccine'],Twitter Web App,0,2,False,0.5,0.5,Positive
1346811673320038401,Greata Vegetable,world,the pinned tweet is some punkmusic of my band. click #marcusvegetable 2 watch musicvideos or #ViciousVegetable and for older german songs #punkauslp,2011-05-18 05:39:54,303,742,1474,False,2021-01-06 13:31:40,moderna vaccine is better tehn teh  of biontech pfizer pfizerbiontech cause its way easier  handle and dont ,"['Moderna', 'vaccine', 'Biontech', 'Pfizer', 'PfizerBioNTech']",Twitter Web App,0,0,False,0.5,0.5,Positive
1346808066990342144,Anne Scott✨,"Glasgow, Scotland",Senior Practice Nurse; Non Medical Prescriber; Expert Witness; Peer reviewer; Professional Clinical Advisor SPSO & PHSO; Interest in women’s health,2011-03-01 16:35:21,133,612,589,False,2021-01-06 13:17:20,done pfizerbiontech protectingmypatients protectingme protectingmyfamily  gpns ,"['PfizerBioNTech', 'protectingmypatients', 'protectingme', 'protectingmyfamily', 'GPNs']",Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1346806627895275520,Kev,United Kingdom,"Proud Scot & British 
#SNPout 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧🤝 
#BetterTogether 


Thoughts are my own",2015-07-27 21:57:02,373,1310,20332,False,2021-01-06 13:11:37,thank you  for ensuring scotland recieves both the pfizerbiontech amp the oxford astrazenica vaccine ,"['Scotland', 'PfizerBioNTech', 'Oxford', 'AstraZenica', 'Vaccine']",Twitter for Android,0,1,False,0.0,0.0,Neutral
1346805992588193792,Yvonne Ryan-Fogarty,Ireland,Environmental Scientist @ul #wastemanagement #circulareconomy #ecoefficiency | parent | biophile #wildflowers | #werepealedthe8th,2009-12-01 13:55:46,1191,2691,31896,False,2021-01-06 13:09:05,my aunt got her second shot of pfizerbiontech vaccine today nice news for nollaig na mban as this she is one of t ,['PfizerBioNTech'],Twitter for Android,2,41,False,0.5,0.3,Positive
1346804993387618308,Conor,Glasgow,22 | Community Pharmacy Technician | Store Manager @ Boots | Passionate about the  future role of pharmacy technicians in community pharmacy | All views my own,2013-09-27 13:30:15,127,122,4676,False,2021-01-06 13:05:07,delighted that i got the first dose of the pfizerbiontech covidvaccine yesterday at glasgow royal infirmary despi ,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,7,False,0.5166666666666666,0.475,Positive
1346802129839775744,Igor Matovic,Slovakia,Prime Minister of the Slovak Republic 🇸🇰,2020-10-28 22:06:41,2298,191,8,True,2021-01-06 12:53:44,very good news within reachmoderna nd highly effective vaccine after pfizerbiontech has just been given a gre ,"['Moderna', 'PfizerBioNTech']",Twitter for iPhone,5,60,False,0.79,0.7549999999999999,Positive
1346801690046062594,Rechtsanwalt Thomas Böhnke,"Hamburg, Germany","Nur Wahrheit und Aufrichtigkeit schaffen Gerechtigkeit und Frieden
Only truth and honesty create justice and peace",2020-03-27 15:41:58,184,94,7998,False,2021-01-06 12:51:59,gifts better passed onfirst the donkey and than we will see threemagi vaccine pfizerbiontech moderna ,"['ThreeMagi', 'vaccine', 'PfizerBioNTech', 'Moderna']",Twitter Web App,0,0,False,0.5,0.5,Positive
1346800331334811655,fabfrankie1-italy 💙,The Valleys,"Wife,mum of 3,sister,aunty+friend. Is a slave to 2 cats.Treats people how she likes to be treated believes in karma & laughter. Be kind. NO DM'S OFF MEN🔫🗡💉💣",2013-01-27 23:04:53,19810,19595,70041,False,2021-01-06 12:46:35,  its totally against all the pfizerbiontech manufacturers advice as well  so ppl who ha ,['PfizerBioNTech'],Twitter for iPad,0,1,False,0.75,0.0,Neutral
1346795489501450241,Usmaan Hafiz,"Leyland, England","Independent Prescriber and Pharmacist at Kepple Lane Dispensary & Garstang Medical Practice 
#pharmacy 
@KLPharmacy 
https://t.co/igupi2oMQu",2011-05-23 15:33:19,587,886,7820,False,2021-01-06 12:27:21,nd delivery of pfizer covid vaccs potentially  doses to be delivered in hourspfizerbiontech covid ,"['PfizerBioNTech', 'COVID19']",Twitter for Android,0,14,False,1.0,0.0,Neutral
1346791695271211009,John Hourihan,"Bantry, Ireland","Browncoat, Comic, Movie and Wrestling geek. #TESD Army Ant Corporal. 4 Colour Demon # 2329",2010-08-01 13:23:26,334,832,9646,False,2021-01-06 12:12:16,very honoured to have been one of the first medical scientists in uhw to get the pfizerbiontech vaccine you have ,['PfizerBioNTech'],Twitter for iPhone,0,17,False,0.2111111111111111,0.15,Positive
1346776992935534594,Sinead Horgan,"Cork, Ireland","Assistant director of Nursing/Flu Lead South/Southwest Hosp Group. Fighting infection, Flu & Sepsis! Views expressed are my own. Retweets not an endorsement.",2016-08-20 19:58:26,1007,997,3968,False,2021-01-06 11:13:51,day  waterford peervaccinators hard at work  pfizerbiontech medical scientist  amp nursevaccinator ,"['peervaccinators', 'PfizerBioNTech']",Twitter for Android,9,80,False,0.2708333333333333,-0.14583333333333334,Negative
1346776783757127680,1̦̂0̿͜0̜̚M̱̓o̺͌n͖̒k̯̒e̞͠ỷ͈s̖̅,Gabon,One more monkey is all it takes / Verwarde aap / (Gender-obvious) NOT Brand-safe / prone to Apophenia /part-time AluHoedje drager/Human-BOT,2008-07-27 22:53:28,535,1204,25155,False,2021-01-06 11:13:01,biontech pfizer pfizerbiontech   deaths in nursing home residents after coronary vaccination on tuesday  jan ,"['BioNTech', 'Pfizer', 'PfizerBioNTech']",Twitter Web App,0,0,False,0.0,0.0,Neutral
1346772233801375744,Matt Gray,UK,Music producer & VGM composer. One of the founding members of Xenomania and Motiv8. C64 games musician. Reformation 3 Album Get It Here https://t.co/zhHDjUgrSj,2013-01-09 14:22:25,1980,103,29524,False,2021-01-06 10:54:57,    possibly logistical problems with pfizerbiontech special requirements ,['PfizerBioNTech'],Twitter for iPhone,0,0,False,0.7857142857142857,0.17857142857142858,Positive
1346770121264680960,Calamity Lyme,Absurdistantick ,"Science please! Vérité, honnêteté & sincérité guident mes tweets. Trolls & flouteurs de science, gardez vos piques. Ici ça tique!",2016-05-15 13:51:15,617,1368,18480,False,2021-01-06 10:46:33,portuguese woman dies two days after getting pfizer covid vaccine  daily mail online covid pfizerbiontech  ,"['COVID19', 'PfizerBioNTech']",Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1346765698656305152,A. Sarhan,"Amsterdam, The Netherlands","ICT industry executive, with focus on #Telcos #5G, #AI, #IoT, #DataAnalytics

Occasional comments on political & economical affairs, but views are solely my own",2010-10-27 13:39:20,35578,1463,10442,True,2021-01-06 10:28:58,sanna elkadiri a nursing home worker from eindhoven becomes the first person to receive pfizerbiontech vaccine a ,"['Eindhoven', 'PfizerBioNTech']",Twitter for Android,2,2,False,0.3333333333333333,0.25,Positive
1346760099877031936,Ian 3.5% #FBPE,Cornwall UK,"Detest this Gov! #RejoinEU, hate Brexit! Love Family, Food, Cornwall, Dogs, Cats, Red Wine & Arsenal! #NHS #BLM #ProEU #3.5% #GTTO",2011-07-18 12:54:18,3635,4161,9202,False,2021-01-06 10:06:44,i just felt a little prick  covidvaccine pfizerbiontech covid,"['CovidVaccine', 'PfizerBioNTech', 'COVID19']",Twitter for iPhone,0,6,False,0.5,-0.1875,Negative
1346756342388670464,The Voice Of Liberty®,worldwide,The Voice Of Liberty® is a Not-for-Profit news organisation that provides in-depth & unbiased news & information. Follow us on Facebook & Instagram @ https://t.co/aEiIlRHXCL,2019-03-02 12:58:11,367,1,7,False,2021-01-06 09:51:48,covid portuguese nurse dies two days after getting pfizerbiontech covid vaccinesonia acevedo  is not sa ,['COVID19'],Twitter for iPhone,2,0,False,0.0,0.0,Neutral
1346749460999589888,Menglan Xiang,"Stanford, CA","Postdoc at @StanfordMed. Vascular biology, immunology, single-cell genomics",2014-07-28 03:22:40,45,206,380,False,2021-01-06 09:24:27,vaccinated covidvaccine pfizerbiontech  ,"['CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,2,False,0.0,0.0,Neutral
1346725764830523393,Georgina Belenguer Ribera,Dakar-Valencia,Psicoterapia Socioterapia Arteterapia Risoterapia Traducción profesional {Spanish/English/German},2020-04-11 01:39:14,384,1197,5403,False,2021-01-06 07:50:17,pandemia rabiaclnica pfizerbiontech trumpvaccine deadly or retrumplicans zombies zombieslovers for go ,"['pandemia', 'RABIAclínica', 'pfizerBioNTech', 'tRumpVACCINE', 'DEADLY', 'reTRUMPlicans', 'zombies', 'zombieslovers']",Twitter for Android,0,0,False,0.4,-0.2,Negative
1346721976061194241,Bahrain Embassy UK,London,Welcome to the Official Twitter account of the Embassy of the Kingdom of Bahrain in the UK 🇧🇭🇬🇧 الحساب الرسمي لسفارة مملكة البحرين لدى المملكة المتحدة,2012-02-06 06:51:41,4231,130,136,True,2021-01-06 07:35:14,bahrain has become the first country globally to permit all citizens and residents nationwide schedule covid ,"['Bahrain', 'COVID19']",Buffer,13,27,False,0.16666666666666666,0.125,Positive
1346716435918315520,💙HelloMyNameIsSue💙 #NHSLove,Southampton,"A clinical research nurse, a proud Northerner and even prouder mum.Owner of a first class honours degree. Vehemently anti-Brexit and I swear too much",2009-03-31 20:25:36,321,893,4749,False,2021-01-06 07:13:13,having spent the majority of my working year working on the oxfordvaccine  i had dose  of the pfizer vaccine yest ,['OxfordVaccine'],Twitter for iPhone,0,0,False,0.1,-0.1,Negative
1346715668507291650,DNA,India,"Follow us for news, photos, videos and the latest trends from India and around the world. http://t.co/IZXefx3rSt",2008-11-28 15:39:38,2212544,369,109,True,2021-01-06 07:10:10,two dead in norway received pfizers coronavirus vaccine recentlycoronavirusvaccine pfizervaccine ,"['Norway', 'Pfizer', 'Coronavirusvaccine', 'PfizerVaccine']",Twitter Web App,4,21,False,0.4,-0.2,Negative
1346712847917715458,Rob.B.S. 🏍 🎸🥁,"Currently: STOWMARKET, UK.","Guitarist, Drummer, ‘Harp’ Player, ICE MotorCyclist & Electric Car Driver. Love Music. Loath Corrupt Politicians & Ill Informed Opinion. Still ‘Shielding’. 🥴",2020-03-26 10:13:24,5,40,292,False,2021-01-06 06:58:58,  mmm tonyblair onetime lawyer and politician now apparently master clinicianpl ,['TonyBlair'],Twitter for iPad,0,0,False,0.35,0.05,Positive
1346707138719019009,"Mark Agulnik, MD","Duarte, CA","Medical Oncologist, Physician/ Researcher @CityofHope, Sarcoma Section Chief , all tweets and opinions my own.",2020-11-20 15:21:14,78,64,5,False,2021-01-06 06:36:17,igottheshot vaccine thanks pfizerbiontech  done for my patients my family my neighbors my community ,"['igottheshot', 'PfizerBioNTech']",Twitter for iPhone,1,19,False,0.2,0.2,Positive
1346707016614600704,Honourable Media Africa™,Africa,"Bringing You a Comprehensive, Authoritative, Substantial News & Narratives From Every African🌍 State.
Follow Us For Live Updates.Visit▶🌐https://t.co/cmX3NAeact",2017-01-27 08:43:32,1391,82,270,False,2021-01-06 06:35:48,coronavirusupdateusfood and drug adminstrationfda  and world health organization ,"['CoronaVirusUpdate', 'FDA', 'World']",Twitter for Android,3,3,False,0.0,0.0,Neutral
1346665180336332806,木根渕猛[モトケン],新潟市,"Immunologist, FACS specialist. 免疫学研究者、実験書分担執筆多数。大学・製薬会社研究員、バイオ専門学校講師を経て独立し研究所設立、元新大脳研究所非常勤講師。遺伝子実験実習コース運営。現在釣り漁師居酒屋親父🏮🎣 元研でっせ！釣り魚、居酒屋きね、ツイッターで見たと言って！鼻血サービス！",2011-03-19 04:17:27,481,938,5575,False,2021-01-06 03:49:33,mrnavaccine pfizerbiontechmoderna schedulekatalinkarikinjectionpfizerbiontechday and modernaday a ,"['mRNAvaccine', 'PfizerBionTech', 'Moderna', 'schedule', 'KatalinKarikó']",Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1346643634133856262,meagan 🥀,arkansas,"excuse me, which level of hell is this?",2014-04-01 00:50:35,659,479,1320,False,2021-01-06 02:23:56,i did it yall  the silver lining to a shittastic day  vaccinated covid pfizerbiontech thisisourshot ,"['vaccinated', 'covid', 'PfizerBioNTech', 'ThisIsOurShot']",Twitter for iPhone,0,5,False,0.0,0.0,Neutral
1346641191995994112,"Laurie Eldredge, MD, PhD","Seattle, WA","mom, pediatric pulmonologist @seattlechildren and @uw, physician-scientist studying neonatal immunology, premie lung enthusiast",2019-04-08 02:36:06,480,861,5423,False,2021-01-06 02:14:14,vaccine update   hours after the second dose of pfizerbiontech vaccine i developed fever chills myalgia head ,['PfizerBioNTech'],Twitter for iPhone,1,47,False,0.15,0.05,Positive
1346608901907734537,stefano pozzebon,Bogota,Roaming South America on assignment for @CNNi & others Views mine and all the rest.. Si parla Italiano Se habla Español,2013-01-07 12:22:22,12438,922,12525,True,2021-01-06 00:05:55,most welcome news out of bogota  announces the countrys medicine agency granted emergency use to the ,['Bogota'],Twitter Web App,2,9,False,0.7,0.65,Positive
1349092219593043969,D Kraleva,"Nottingham, England",#RegisteredDietitian currently working at University Hospital 🏥 of Leicester|| MSc Dietetics 👩‍🎓 Birmingham City University 🥗🐱 BSc Hons Nutrition UoN🍓,2018-03-07 22:11:21,163,139,162,False,2021-01-12 20:33:44,had my covid vaccine on friday  and experienced most of the side effects covidvaccination pfizerbiontech  h ,"['COVIDVaccination', 'PfizerBioNTech']",Twitter for iPhone,0,7,False,0.7,0.65,Positive
1347961901750358017,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5011,39,False,2021-01-09 17:42:15,eu plans to purchase million more covid vaccines  covidvaccines pfizer ,"['EU', 'Covid19', 'covidvaccines', 'Pfizer']",Twitter Web App,1,0,False,0.5,0.5,Positive
1347496528458481666,Ch.Amjad Ali,Islamabad,"#ProudPakistani #LovePakArmy #PMIK @insafianspower1
#PoliticalScience #InternationalAffairs 
#PAKUSTV #Newyork #Islamabad",2012-11-12 04:18:12,672,2377,21137,False,2021-01-08 10:53:02,covid pfizerbiontech shot may defeat new variants study shows pakustv nyc healthcare globalgoals ,"['COVID19', 'PfizerBioNTech', 'pakustv', 'NYC', 'healthcare', 'GlobalGoals']",Twitter Web App,0,0,False,0.45454545454545453,0.13636363636363635,Positive
1347217118757068807,Sheldon🏳️‍🌈♍️🖤,"Riverdale, UT",23 | UT | Leftist | Socialist | Gender Fluid: he/him she/her they/them 💗🤍💜🖤💙| 🏳️‍🌈🇬🇷 | #genderfluid #queer #socialist #leftist #lgbtq,2014-12-31 04:48:28,376,617,28370,False,2021-01-07 16:22:45,got my second dose pfizer pfizervaccine pfizerbiontech pfizercovidvaccine covid covidvaccine ,"['Pfizer', 'PfizerVaccine', 'PfizerBioNTech', 'PfizerCovidVaccine', 'COVID19', 'CovidVaccine']",Twitter for iPhone,0,1,False,0.0,0.0,Neutral
1347212175572668416,Linn Loves 5 Boys,Norway,"'Children aren't coloring books. You don't get to fill them with your favorite colors' - Khaled Hosseini   FAN ACCOUNT
(She/her)",2015-09-06 02:44:42,1829,17,229858,False,2021-01-07 16:03:07,i really want to take the covid vaccinei just hope i wont be offered the pfizerbiontech onenumbers got rel ,"['COVID19', 'PfizerBioNTech']",Twitter for Android,0,3,False,0.2,0.2,Positive
1347208241944678402,Newsbook Front Page,Malta,"Newsbook is an online news portal based in Malta publishing in Maltese & English. Our mission is to be fair, accurate & trustworthy.",2012-09-24 09:55:53,5407,94,64,False,2021-01-07 15:47:29,overs to receive covid vaccine lettercoronavirus pfizerbiontech moderna ,"['Coronavirus', 'PfizerBioNTech', 'Moderna']",Twitter Web App,0,0,False,0.0,0.0,Neutral
1347206580048187397,Fabrizia Cassar,Malta,Medical Doctor - HST in Psychiatry. EFPT Social Media GM. Kindness is the language which the deaf can hear and the blind can see - Mark Twain.,2017-01-21 20:47:28,356,632,2902,False,2021-01-07 15:40:53,stay safe get vaccinated  covid vaccine pfizerbiontech ,"['covid19', 'vaccine', 'PfizerBioNTech']",Twitter for iPhone,1,41,False,0.5,0.5,Positive
1347205796472512512,"ASP_MirandaS, PharmD","Toronto, Ontario","Antimicrobial Stewardship PharmD | Assnt Prof, Leslie Dan Faculty of Pharmacy, Univ of Toronto | @HarvardChanSPH MPH Epidemiology Candidate | Knitter | Runner",2017-02-02 17:28:01,1287,892,36798,True,2021-01-07 15:37:46,fantastic epi report on allergic rxn following pfizerbiontech covidvaccine publichealth ncezid doi ,"['PfizerBioNTech', 'CovidVaccine', 'publichealth']",Twitter Web App,0,2,False,0.5,0.2,Positive
1347204602026856453,Anees انيس M.D.,"Portland,OR🏠  / Chino, CA 🏥",39 | Muslim | Blazermaniac | OES & Reed College Grad | M.D. #RipCity Currently: Family Medicine PGY-2 in SoCal,2011-04-18 21:00:35,645,1023,66584,False,2021-01-07 15:33:01,and the second dose is done pfizerbiontech southerncalifornia ,"['PfizerBioNTech', 'SouthernCalifornia']",Twitter for Android,0,11,False,0.0,0.0,Neutral
1347203877188165635,Anees انيس M.D.,"Portland, OR 🏠 / Chino, CA 🏥",39 | American Muslim | Indian descent | M.D | Currently: Family Medicine PGY-2 #RipCity #IMG,2011-04-18 21:27:09,1169,1148,73106,False,2021-01-07 15:30:08,nd dose complete pfizerbiontech ,['PfizerBioNTech'],Twitter for Android,0,14,False,0.4,0.1,Positive
1347200224788443136,Noreen,"London, DC, NYC, Nairobi","Mum, Wife, Friend. News Nerd. Fmr. Head of Foreign News, EP, Emmy's etc. Vice, AJE, Reuters+",2011-10-28 09:31:14,1505,598,6610,False,2021-01-07 15:15:38,meanwhile in pandemic news my mum got her her first dose of the pfizerbiontech vaccine for which i am tremendousl ,['PfizerBioNTech'],Twitter for iPhone,0,11,False,0.3333333333333333,0.25,Positive
1347194677053808642,Noel McDonagh,"Gaillimh, Galway, Ireland","Galway, Ireland. Golfer when time allows!",2012-04-06 12:38:16,441,1562,344,False,2021-01-07 14:53:35,just recieved the covid vaccine first step on the road to getting back to some normality pfizerbiontech ,['PfizerBioNTech'],Twitter for Android,0,2,False,0.16666666666666666,0.125,Positive
1347180836702081026,Rachel Waters 💙,"Cottingham, East Yorks",Cardiac physiologist and UNISON branch secretary. Works in and loves the NHS.,2010-05-29 12:34:56,976,2318,30088,False,2021-01-07 13:58:35,as a frontline nhs worker i gladly received my first pfizerbiontech vaccination today id urge eve ,['PfizerBioNTech'],Twitter for iPhone,1,26,False,0.6666666666666666,0.375,Positive
1347168430764519424,Sumit,"London, England","I use @ecosia & @tutanota, a small step to save the planet 🌏.",2020-09-08 18:17:24,5,94,154,False,2021-01-07 13:09:17,i got my first jab of pfizerbiontech vaccine on the eve of  i chose to keep my apprehensions aside trust the ,['PfizerBioNTech'],Twitter Web App,0,0,False,0.3333333333333333,0.25,Positive
1347164009036967936,"Nataniel Lester-Coll, MD","Vermont, USA","Radiation Oncologist @UVMMedCenter Asst Prof @UVMLarnerMed • Married @candaspinar, Ayla’s dad • Alum @PennMedicine @YaleMed • #MedEd #AdvancesRO editor #HSRonc",2014-01-14 21:31:32,3630,1694,21156,True,2021-01-07 12:51:43, pfizerbiontech covidvaccine  my heart aches after yesterdays tragedy but i dont feel a thing from this s ,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,1,33,False,0.0,0.0,Neutral
1347163326971867138,Danielle Johnson,"London, UK ","Documentary & Current Affairs.
 24 Hrs in Police Custody - C4  |
Inside the Foreign Office - BBC2  |
The Great Formula Milk Scandal - C4",2009-03-04 13:15:57,455,531,1045,False,2021-01-07 12:49:00,my  year old grandad got the vaccine this morning thank you science one step closer to a hugvaccineday ,['VaccineDay'],Twitter for Android,0,12,False,0.2,0.1,Positive
1347150326332346368,Rachel Waters 💙,"Cottingham, East Yorks",Cardiac physiologist and UNISON branch secretary. Works in and loves the NHS.,2010-05-29 12:34:56,976,2318,30088,False,2021-01-07 11:57:21,ive just had my first dose of pfizerbiontech vaccine and in the words of tony the tiger i feel greeeaaat  thankyou,"['PfizerBioNTech', 'thankyou']",Twitter for iPhone,0,25,False,0.3333333333333333,0.25,Positive
1347122104890761216,Ian 3.5% #FBPE,Cornwall UK,"Detest this Gov! No DM's! #RejoinEU, hate Brexit! Love Family, Food, Cornwall, Dogs, Cats, Red Wine & Arsenal! #NHS #BLM #ProEU #3.5% #GTTO",2011-07-18 12:54:18,3654,4185,9262,False,2021-01-07 10:05:12,when i had my pfizerbiontech vaccine yesterday i asked the nurse about the oxfordvaccine she said it would most ,"['PfizerBioNTech', 'nurse', 'OxfordVaccine']",Twitter Web App,1,3,False,0.5,0.5,Positive
1347116681299189760,Syed Maqbool,"Dubai, Karnataka ","Management Professional | @INCIndia, @RahulGandhi campaigner | RTs, # & news stories sharing do not necessarily mean endorsement. | Views are personal.",2009-07-08 12:09:38,3583,323,2750,False,2021-01-07 09:43:39,covid vaccine is it halal or notcovidcoronavirus pfizerbiontechastrazeneca via ,"['COVID19', 'coronavirus', 'PfizerBioNTech', 'AstraZeneca']",Twitter for Android,0,1,False,0.0,0.0,Neutral
1347091162394451968,Gea Ciccarelli,"Roma, Lazio",Medical Doctor,2020-12-22 09:28:35,1,23,3,False,2021-01-07 08:02:15,i got the vaccine covid vaccinoanticovid vaccineday pfizerbiontech ,"['COVID', 'VaccinoAntiCovid', 'VaccineDay', 'PfizerBioNTech']",Twitter for Android,0,0,False,0.0,0.0,Neutral
1347040180234973184,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,734631,422,933,True,2021-01-07 04:39:40,nstworld roughly one in a hundred thousand people who received the pfizerbiontech covid vaccine have had seve ,"['NSTworld', 'PfizerBioNTech', 'Covid19', 'vaccine']",TweetDeck,5,3,False,0.4,-0.1,Negative
1347013235380203522,Colleen S. Kraft,"Atlanta, GA",Proud mom/wife. ID doc/med micro. Research so that everyone’s gut microbiome can be diverse. Cold hands (from alcohol based hand sanitizer)/warm heart.,2018-08-22 19:09:54,3928,2310,3795,True,2021-01-07 02:52:36,in trying to explain mrna vaccines i have decided its like d printing from your cells pfizerbiontech modernavaccine wearamask,"['PfizerBioNTech', 'modernavaccine', 'WearAMask']",Twitter for iPhone,2,42,False,0.0,0.0,Neutral
1347001020862390274,"Michael J. Ackerman MD,PhD","Minnesota, USA","Mayo Clinic Genetic Cardiologist; Love taking care of families w/ #genetic #heart #diseases like #LQTS, #CPVT, & #HCM & researching their conditions.",2019-02-14 18:03:58,3315,298,13879,False,2021-01-07 02:04:04,i just received my st pfizerbiontech vaccine for covid tonight  i hesitated to join the selfie ,"['PfizerBioNTech', 'vaccine', 'COVID19', 'selfie']",Twitter for iPhone,2,45,False,0.0,0.0,Neutral
1346982555577249792,Hope is the thing with feathers,"Middle of Nowhere, USA","Mom, DVM, PT, tractor driver. Sometime writer about things that make me bat guano crazy...like Springer Spaniels who take baths in fresh fetid cow feces.",2015-05-17 22:17:38,787,801,53849,False,2021-01-07 00:50:41,second covidvaccine in my arm yay  thank you pfizerbiontech    ,"['COVIDVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,3,False,0.0,0.0,Neutral
1348218811846189056,Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011-05-28 03:43:08,998,1001,64715,False,2021-01-10 10:43:08, dear frontlineworkers doctors teachers nurses amp others that work for  with employers that want y ,"['frontlineworkers', 'Doctors', 'teachers', 'nurses']",Twitter Web App,2,1,False,0.0,0.0,Neutral
1347602678076088322,Georgina Belenguer Ribera,Dakar-Valencia,Psicoterapia Socioterapia Arteterapia Risoterapia Traducción profesional {Spanish/English/German},2020-04-11 01:39:14,388,1215,5610,False,2021-01-08 17:54:50,pcr   any virus passed long ago in humans  rabies rabiaclnica pfizerbiontech trumpvaccine ,"['PCR', 'RABIES', 'RABIACLÍNICA', 'PfizerBioNTech', 'tRUMPvaccine']",Twitter for Android,0,0,False,0.4,-0.05,Negative
1347602080693968896,Orla Crowley,Cork / Dublin ,Final year Physiotherapy student in Trinity College Dublin || PRO for @DUClinTherapies,2019-04-15 15:27:37,79,230,776,False,2021-01-08 17:52:27,first dose of the pfizerbiontech vaccine  delighted to have gotten it ahead of my final clinical placement massi ,['PfizerBioNTech'],Twitter for iPhone,2,20,False,0.6777777777777777,0.31666666666666665,Positive
1347599619371405312,Rachna Tandon,Delhi/Meerut,"District Epidemiologist, Meerut (IDSP). MDI-Gurgaon Alumni. Tweets are personal opinion. RTs are not an endorsement.",2014-10-02 20:07:17,74,126,94,False,2021-01-08 17:42:41,early study suggests pfizerbiontech vaccine appears effective against mutation in new coronavirus variants thoug ,"['PfizerBioNTech', 'vaccine', 'coronavirus']",Twitter Web App,0,0,False,0.5181818181818182,0.27878787878787875,Positive
1347596790430720000,Dr. Achintya,"Sitamarhi, India","PRINCIPAL, DCE, Darbhanga [Formerly PRINCIPAL at MIT, Muzaffarpur, BCE, Bhagalpur and SIT, Sitamarhi]",2011-10-18 14:44:24,440,107,176,False,2021-01-08 17:31:26,everyone can get infectionvaccination prepares the body to fight the infection effectively ,"['Vaccination', 'Infection']",Twitter for Android,1,2,False,0.8,0.6,Positive
1347596350947434497,"Laith Numan, MD","Kansas City, MO",IM Chief Resident @umkcIM. Incoming GI fellow @SLUSOM. MSc candidate @UMKC,2010-10-31 22:30:53,416,413,2284,False,2021-01-08 17:29:41,fully vaccinated pfizerbiontech covidvaccine covid ,"['PfizerBioNTech', 'CovidVaccine', 'COVID19']",Twitter for iPhone,0,22,False,0.0,0.0,Neutral
1347595386005954560,The Zebra Ballerina,London,The life of a wee patchwork zebra who won't be beaten by l'âne du destin.,2011-04-30 09:24:43,684,317,80,False,2021-01-08 17:25:51,sadly theyd run out of stickers before they got to me but somehow im coping balanchines had a careful read ,['stickers'],Twitter for iPhone,0,10,False,1.0,-0.3,Negative
